Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full,Watched
2022-02-20,Inherent Vice,2014,171274,Inherent Vice,tt1791528,en,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",18.492,20000000.0,"Drama, Mystery, Comedy",http://inherentvicemovie.com/,2014-12-12,14710975.0,149.0,en,6.578,2158.0,"Warner Bros. Pictures, Ghoulardi Film Company, IAC Films",US,English,1
2022-02-20,Texas Chainsaw Massacre,2022,632727,Texas Chainsaw Massacre,tt11755740,en,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town.",161.098,20000000.0,"Horror, Thriller",https://www.netflix.com/title/81483977,2022-02-18,0.0,83.0,en,5.245,1009.0,"Legendary Pictures, Bad Hombre Films, Exurbia Films",US,English,1
2022-02-22,The Fall of the Romanov Dynasty,1927,189828,Падение династии Романовых,tt0018246,ru,"The Fall of the Romanov Dynasty was pieced together by documentarian Esfir Shub from material recorded between 1913 and 1917, and represents the final years leading up to the Russian Revolution. Through editing, Shub casts a critical, ironic light on the former czarist regime.  The Fall of the Romanov Dynasty is the first film in Esfir Shub's trilogy that continued with The Great Road (1927), and concluded with Lev Tolstoy and the Russia of Nicolai II (1928).",0.802,0.0,"Documentary, History",,1927-03-11,0.0,90.0,xx,6.071,14.0,"Sovkino, Museum of the Revolution, Moscow",SU,No Language,1
2022-02-23,eXistenZ,1999,1946,eXistenZ,tt0120907,en,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,10.473,15000000.0,"Action, Thriller, Science Fiction, Horror",,1999-04-14,2856712.0,97.0,en,6.83,1569.0,"Alliance Atlantis, Natural Nylon Entertainment, Serendipity Point Films, Téléfilm Canada, The Movie Network, Union Générale Cinématographique, Dimension Films","CA, FR, GB",English,1
2022-02-28,Licorice Pizza,2021,718032,Licorice Pizza,tt11271038,en,"The story of Alana Kane and Gary Valentine running around and falling in love in the San Fernando Valley, 1973.",28.999,40000000.0,"Drama, Comedy",http://licoricepizzamovie.com,2021-11-26,27423319.0,133.0,"ja, pt, en",7.06,1415.0,"Metro-Goldwyn-Mayer, Ghoulardi Film Company, Focus Features, Bron Studios","CA, US","Japanese, Portuguese, English",1
2022-02-28,A Tale of Two Sisters,2003,4552,"장화, 홍련",tt0365376,ko,"A recently released patient from a mental institution returns home with her sister, only to face disturbing events between her stepmother and the ghosts haunting their house- all of which are connected to a dark past in the family's history.",53.478,15050245.0,"Drama, Horror, Mystery",,2003-06-13,1062878.0,115.0,ko,7.118,922.0,"Bom Film Productions, Barunson E&A, Masulpiri Films, Chungeorahm Film",KR,Korean,1
2022-03-05,Murder Mystery,2019,514999,Murder Mystery,tt1618434,en,"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",25.835,24000000.0,Comedy,https://www.netflix.com/title/80242619,2019-05-25,0.0,97.0,en,6.241,3425.0,"Happy Madison Productions, Endgame Entertainment, Denver and Delilah Productions, Vinson Films, Tower Hill Entertainment","CA, IT, MC, US",English,1
2022-03-12,Fresh,2022,787752,Fresh,tt13403046,en,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",31.816,0.0,"Horror, Thriller, Comedy",https://www.searchlightpictures.com/fresh-movie,2022-03-03,0.0,114.0,en,6.96,895.0,"Legendary Pictures, Hyperobject Industries",US,English,1
2022-03-20,Cosmopolis,2012,49014,Cosmopolis,tt1480656,en,"Riding across Manhattan in a stretch limo during a riot in order to get a haircut, a 28-year-old billionaire asset manager's life begins to crumble.",10.949,20500000.0,Drama,http://cosmopolisthefilm.com,2012-05-25,6063556.0,109.0,en,5.715,1066.0,"France 2 Cinéma, Canal+, Téléfilm Canada, RAI, Prospero Pictures, Alfama Films, France Télévisions, RTP, Ontario Media Development Corporation (OMDC), Jouror Productions, Leopardo Filmes, Talandracas, Kinologic Films","CA, FR, IT, PT",English,1
2022-03-21,Face to Face,1976,0,0,,,,,,,,,,,,,,,,,1
2022-03-21,Como Se Tornar o Pior Aluno da Escola,2017,421386,Como Se Tornar o Pior Aluno da Escola,tt6791886,pt,"Bernadinho and Pedro are students and face the classic tasks of fulfilling school obligations, taking good grades, being well behaved and complying with school rules, increasingly elaborated thanks to director Ademar. Frustrated, Pedro ends up finding a diary of how to cause chaos in school without being caught, which leads the two friends to follow the tips of the notebook.",5.939,0.0,Comedy,,2017-10-12,0.0,106.0,pt,5.679,92.0,"Paris Filmes, Clube Filmes",BR,Portuguese,1
2022-03-21,Offering,1978,0,0,,,,,,,,,,,,,,,,,1
2022-04-03,First Love,2019,746051,"A Godwink Christmas: Second Chance, First Love",tt13341848,en,"After 15 years, Pat moves home from Hawaii with his two sons and through a series of coincidences, or Godwinks, ends up stuck in traffic next to his high school sweetheart, Margie, at Christmas.",6.711,0.0,"Romance, TV Movie",,2020-11-22,0.0,85.0,en,7.352,27.0,"Two 4 The Money Media, EveryWhere Studios, M&P Winks Productions","CA, US",English,1
2022-04-04,Summer of 84,2018,470229,Summer of 84,tt5774450,en,"After suspecting that their police officer neighbor is a serial killer, a group of teenage friends spend their summer spying on him and gathering evidence, but as they get closer to discovering the truth, things get dangerous",20.013,0.0,"Thriller, Mystery, Drama, Horror",,2018-08-10,0.0,105.0,en,6.876,1067.0,"Brightlight Pictures, Gunpowder & Sky","US, CA",English,1
2022-04-04,Aquarius,2016,377273,Aquarius,tt5221584,pt,"Clara, a vibrant former music critic and widow with flowing tresses is the only remaining apartment owner in a beautiful older building targeted for demolition by ruthless luxury high-rise developers. Clara proves to be a force to be reckoned with as she thwarts the builders plans to kick her out of the apartment.",8.371,762241.0,Drama,,2016-09-01,285930.0,147.0,pt,7.489,407.0,"SBS Productions, Globo Filmes, CinemaScópio Produções","BR, FR",Portuguese,1
2022-04-05,Edge of Tomorrow,2014,137113,Edge of Tomorrow,tt1631867,en,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",55.429,178000000.0,"Action, Science Fiction",https://www.warnerbros.com/movies/edge-tomorrow,2014-05-27,370541256.0,114.0,en,7.597,12051.0,"Village Roadshow Pictures, Warner Bros. Pictures, 3 Arts Entertainment, VIZ Media, RatPac Entertainment",US,English,1
2022-04-05,Brainstorm,2000,53961,Bicho de Sete Cabeças,tt0263124,pt,"A trip to the mental institution hell. This odyssey is lived by Neto, a middle class teenager, who lives a normal life until his father sends him to a mental institution after finding drugs on his pocket. The maconha cigarrete is just the final drop that exposes the family tragedy. Send to a mental institution, Neto gets to know a completely absurd, inhumane reality in which the people are devoured by a corrupt and cruel institution system. The documentary type language used by the director give this movie a sensation of realty that increases even more the impact of the emotions Neto goes through. In the mental institution, Neto is forced to mature. The transformations that he goes through change this relations with his father.",5.604,0.0,Drama,http://www.bichodesetecabecas.com.br/,2001-06-22,0.0,74.0,pt,7.863,160.0,"Gullane Entretenimento, Dezenove Som e Imagem, Buriti Filmes, Fabrica Cinema",BR,Portuguese,1
2022-04-06,"White Out, Black In",2014,256959,"Branco Sai, Preto Fica",tt4287610,pt,Shots fired inside a club frequented by black Brazilians in the outskirts of Brasilia leave two men wounded. A third man arrives from the future in order to investigate the incident and prove that the fault lies in the repressive society.,2.828,0.0,"Science Fiction, Documentary, Drama",,2014-09-20,0.0,95.0,pt,6.3,25.0,Cinco da Norte,BR,Portuguese,1
2022-04-07,Vanilla Sky,2001,1903,Vanilla Sky,tt0259711,en,"David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",17.844,68000000.0,"Romance, Science Fiction, Thriller, Drama, Fantasy, Mystery",,2001-01-22,203388341.0,136.0,en,6.8,3459.0,"Cruise/Wagner Productions, Vinyl Films",US,English,1
2022-04-07,Uncut Gems,2019,473033,Uncut Gems,tt5727208,en,"A charismatic New York City jeweler always on the lookout for the next big score makes a series of high-stakes bets that could lead to the windfall of a lifetime. Howard must perform a precarious high-wire act, balancing business, family, and encroaching adversaries on all sides in his relentless pursuit of the ultimate win.",25.343,19000000.0,"Drama, Thriller, Crime",https://a24films.com/films/uncut-gemS,2019-08-30,50020902.0,136.0,en,7.133,3823.0,"Scott Rudin Productions, Sikelia Productions, A24, IAC Films, Elara Pictures",US,English,1
2022-04-10,The Green Knight,2021,559907,The Green Knight,tt9243804,en,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",26.475,15000000.0,"Adventure, Drama, Fantasy",http://thegreenknight.movie,2021-07-29,18888418.0,130.0,en,6.556,1337.0,"Bron Studios, Sailor Bear, A24, Creative Wealth Media Finance, Ley Line Entertainment, Wild Atlantic Pictures","CA, IE, GB, US",English,1
2022-04-10,Mortal Kombat,2021,460465,Mortal Kombat,tt0293429,en,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",240.86,20000000.0,"Action, Fantasy, Adventure",https://www.mortalkombatmovie.net,2021-04-07,83601013.0,110.0,"ja, en, zh",7.2,4952.0,"New Line Cinema, Broken Road Productions, Atomic Monster",US,"Japanese, English, Mandarin",1
2022-04-10,In a Lonely Place,1950,17057,In a Lonely Place,tt0042593,en,An aspiring actress begins to suspect that her temperamental and mentally impaired boyfriend is a murderer.,7.069,0.0,"Thriller, Mystery, Drama, Romance",,1950-05-17,0.0,94.0,en,7.6,433.0,Santana Pictures Corporation,US,English,1
2022-04-14,Rafinha Bastos: A Arte do Insulto,2011,67282,Rafinha Bastos: A Arte do Insulto,tt3952760,en,"Após 4 anos de apresentações lotadas por todo o país, Rafinha Bastos lança o DVD de seu primeiro show solo de stand-up comedy: A Arte do Insulto. No espetáculo que o projetou, Rafinha destila humor e muita polêmica. O ator judeu e gaúcho não poupa as próprias raízes – e nem as alheias. Em cima de um palco, apenas um microfone, um banco, muito sarcasmo e ironia. Rafinha Bastos diz o que pensa, em um show sem frescura, sem censura e sem limite. Ah… e nos extras, um documentário de 30 minutos com o primeiro show do comediante em sua cidade natal: Porto Alegre. Muito legal! Pelo menos foi o que ele e três carpinteiros suecos disseram.",1.972,0.0,Comedy,http://www.rafinhabastos.com.br/,2011-03-01,0.0,60.0,pt,7.3,15.0,,BR,Portuguese,1
2022-04-14,Metal Lords,2022,739993,Metal Lords,tt12141112,en,"For teenage misfits Hunter and Kevin, the path to glory is clear: Devote themselves to metal. Win Battle of the Bands. And be worshipped like gods.",41.073,0.0,"Comedy, Drama, Music",https://www.netflix.com/title/81207588,2022-04-08,0.0,97.0,"fr, en",6.882,419.0,Bighead Littlehead,US,"French, English",1
2022-04-17,X,2022,760104,X,tt13560574,en,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives. Hilarity ensues.",248.162,10000000.0,"Horror, Mystery, Thriller",https://a24films.com/films/x,2022-03-17,14476595.0,106.0,en,6.767,1216.0,"A24, Little Lamb Productions",US,English,1
2022-04-24,The Batman,2022,414906,The Batman,tt1877830,en,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",500.335,185000000.0,"Crime, Mystery, Thriller",https://www.thebatman.com,2022-03-01,770836163.0,177.0,en,7.715,6692.0,"Warner Bros. Pictures, 6th & Idaho, Dylan Clark Productions, DC Films",US,English,1
2022-05-01,Watchmen,2009,13183,Watchmen,tt0409459,en,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger.",56.325,130000000.0,"Action, Mystery, Science Fiction",https://www.warnerbros.com/movies/watchmen/,2009-03-04,185258983.0,163.0,en,7.3,7916.0,"Paramount, Warner Bros. Pictures, DC Comics, Lawrence Gordon Productions, Legendary Pictures, Cruel & Unusual Films",US,English,1
2022-05-11,Primal Fear,1996,1592,Primal Fear,tt0117381,en,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room.",24.095,30000000.0,"Crime, Drama, Mystery, Thriller",,1996-03-06,102616183.0,129.0,"en, es",7.6,2664.0,"Paramount, Rysher Entertainment",US,"English, Spanish",1
2022-05-12,Fast & Furious Presents: Hobbs & Shaw,2019,384018,Fast & Furious Presents: Hobbs & Shaw,tt6806448,en,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",111.674,200000000.0,"Action, Adventure, Comedy",https://www.uphe.com/movies/fast-furious-presents-hobbs-shaw,2019-08-01,760098996.0,137.0,"en, ru, sm",6.869,5975.0,"Universal Pictures, Chris Morgan Productions, Seven Bucks Productions",US,"English, Russian, Samoan",1
2022-05-12,Crash,1996,884,Crash,tt0115964,en,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",17.44,9000000.0,"Drama, Thriller",,1996-07-17,0.0,100.0,en,6.512,849.0,"Fine Line Features, New Line Cinema, Alliance Communications","CA, GB",English,1
2022-05-13,Dead Ringers,1988,9540,Dead Ringers,tt0094964,en,"Elliot, a successful gynecologist, works at the same practice as his identical twin, Beverly. Elliot is attracted to many of his patients and has affairs with them. When he inevitably loses interest, he will give the woman over to Beverly, the meeker of the two, without the woman knowing the difference. Beverly falls hard for one of the patients, Claire, but when she inadvertently deceives him, he slips into a state of madness.",9.854,13000000.0,"Thriller, Horror",,1988-09-23,8038508.0,115.0,en,7.157,679.0,"20th Century Fox, Téléfilm Canada, Morgan Creek Productions, Mantle Clinic II","CA, US",English,1
2022-05-15,Friday the 13th,1980,4488,Friday the 13th,tt0080761,en,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,48.038,550000.0,Horror,,1980-05-09,59754601.0,95.0,en,6.392,2334.0,"Paramount, Georgetown Productions Inc., Sean S. Cunningham Films",US,English,1
2022-05-16,Uncharted,2022,335787,Uncharted,tt1464335,en,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",284.442,120000000.0,"Action, Adventure",https://www.unchartedmovie.com,2022-02-10,401748820.0,116.0,"en, es",7.088,3852.0,"Columbia Pictures, Atlas Entertainment, Arad Productions, PlayStation Productions",US,"English, Spanish",1
2022-05-17,Brief Encounter,1945,851,Brief Encounter,tt0037558,en,"Returning home from a shopping trip to a nearby town, bored suburban housewife Laura Jesson is thrown by happenstance into an acquaintance with virtuous doctor Alec Harvey. Their casual friendship soon develops during their weekly visits into something more emotionally fulfilling than either expected, and they must wrestle with the potential havoc their deepening relationship would have on their lives and the lives of those they love.",12.686,0.0,"Drama, Romance",,1945-11-24,0.0,86.0,en,7.763,463.0,"Cineguild, J. Arthur Rank Organisation",GB,English,1
2022-05-19,Le Trou,1960,29259,Le Trou,tt0054407,fr,"Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system -- yet their escape is anything but assured.",14.255,0.0,"Crime, Drama, Thriller, History",,1960-03-18,33187.0,132.0,fr,8.289,348.0,"Filmsonor, Titanus, Play Art","FR, IT",French,1
2022-05-21,Everything Everywhere All at Once,2022,545611,Everything Everywhere All at Once,tt6710474,en,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",88.692,25000000.0,"Action, Adventure, Science Fiction",https://a24films.com/films/everything-everywhere-all-at-once,2022-03-24,99000000.0,140.0,"cn, zh, en",8.13,2204.0,"IAC Film, A24, AGBO, Ley Line Entertainment, Year of the Rat Productions, Hotdog Hands LLC",US,"Cantonese, Mandarin, English",1
2022-05-22,Funeral Parade of Roses,1969,1556,薔薇の葬列,tt0064068,ja,An electrifying journey into the nether regions of the late-‘60s Tokyo underground.  A loose adaptation of Oedipus Rex in which a gay son kills his mother and sleeps with his father.,9.731,0.0,"Drama, Crime",,1969-09-13,0.0,105.0,ja,7.358,136.0,"Art Theatre Guild, Matsumoto Production Company",JP,Japanese,1
2022-05-23,La Dolce Vita,1960,439,La dolce vita,tt0053779,it,"Journalist and man-about-town Marcello struggles to find his place in the world, torn between the allure of Rome's elite social scene and the stifling domesticity offered by his girlfriend, all the while searching for a way to become a serious writer.",10.813,0.0,"Comedy, Drama",,1960-02-05,19647000.0,176.0,"de, en, fr, it",8.157,1562.0,"Pathé Consortium Cinéma, Cinecittà, Cineriz, Riama Film","FR, IT","German, English, French, Italian",1
2022-05-26,The Wizard of Oz,1939,630,The Wizard of Oz,tt0032138,en,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",88.897,2777000.0,"Adventure, Fantasy, Family",http://thewizardofoz.warnerbros.com/,1939-08-15,33754967.0,102.0,en,7.586,4689.0,Metro-Goldwyn-Mayer,US,English,1
2022-05-26,"Sherlock, Jr.",1924,992,Sherlock Jr.,tt0015324,en,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",10.623,0.0,"Action, Comedy, Mystery",,1924-04-17,0.0,45.0,xx,8.139,720.0,Metro Pictures Corporation,US,No Language,1
2022-05-26,The Big Swallow,1901,96035,The Big Swallow,tt0202815,en,"A man, objecting to being filmed, comes closer and closer to the camera lens until his mouth is all we see. Then he opens wide and swallows camera and cinematographer. He steps back, chews, and grins.",5.138,0.0,Comedy,,1901-10-15,0.0,1.0,,6.39,91.0,Williamson Kinematograph Company,GB,,1
2022-05-26,Boat Leaving the Port,1895,129436,Barque Sortant du Port,tt0000016,fr,"In very bad weather and a stormy sea, a small boat manned by two men is trying to leave the harbor of La Ciotat, while several people are watching them from the nearby pier.",3.087,0.0,"Drama, Documentary",,1895-01-01,0.0,1.0,xx,5.415,65.0,Lumière,FR,No Language,1
2022-05-26,Blow Up My Town,1968,49479,Saute ma ville,tt0063551,fr,"A young girl shuts herself away in her apartment and goes about her business in a strange way, as she wastes the night in the kitchen  – humming all along.",2.261,0.0,"Drama, Comedy",,1968-04-09,0.0,13.0,fr,6.3,32.0,,BE,French,1
2022-05-27,The Night House,2020,547565,The Night House,tt9731534,en,"Reeling from the unexpected death of her husband, Beth is left alone in the lakeside home he built for her. Soon she begins to uncover her recently deceased husband's disturbing secrets.",18.536,0.0,"Drama, Horror, Mystery, Thriller",https://www.searchlightpictures.com/thenighthouse/,2021-07-15,14590542.0,107.0,en,6.686,760.0,"Phantom Four, TSG Entertainment, Searchlight Pictures, Anton","GB, US",English,1
2022-05-29,One Week,1920,23282,One Week,tt0011541,en,"The story involves two newlyweds, Keaton and Seely, who receive a build-it-yourself house as a wedding gift. The house can be built, supposedly, in ""one week."" A rejected suitor secretly re-numbers packing crates. The movie recounts Keaton's struggle to assemble the house according to this new ""arrangement.""",6.164,0.0,Comedy,,1920-08-29,0.0,22.0,xx,7.99,202.0,"Joseph M. Schenck Productions, Metro Pictures Corporation",US,No Language,1
2022-05-29,The Office,1966,0,0,,,,,,,,,,,,,,,,,1
2022-05-29,Chip 'n Dale: Rescue Rangers,2022,420821,Chip 'n Dale: Rescue Rangers,tt3513500,en,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",119.704,0.0,"Animation, Family, Comedy, Adventure, Mystery",https://www.disneyplus.com/movies/chip-n-dale-rescue-rangers/9WluNFNFwNHY,2022-05-18,0.0,99.0,en,7.032,838.0,"Walt Disney Pictures, Mandeville Films",US,English,1
2022-05-29,Convict 13,1920,38705,Convict 13,tt0011071,en,A young golfer is mugged by an escaped convict and finds himself in a prison where he foils a jailbreak.,4.64,0.0,Comedy,,1920-10-27,0.0,22.0,xx,6.8,89.0,"Joseph M. Schenck Productions, Metro Pictures Corporation",US,No Language,1
2022-05-30,The Scarecrow,1920,51357,The Scarecrow,tt0011656,en,Buster competes with another farmhand for the love of the farmer's daughter.,6.609,0.0,"Comedy, Family",,1920-11-07,0.0,19.0,xx,7.5,109.0,"Joseph M. Schenck Productions, Metro Pictures Corporation",US,No Language,1
2022-05-30,Three Colors: Blue,1993,108,Trois couleurs : Bleu,tt0108394,fr,"Julie is haunted by her grief after living through a tragic auto wreck that claimed the life of her composer husband and young daughter. Her initial reaction is to withdraw from her relationships, lock herself in her apartment and suppress her pain. But avoiding human interactions on the bustling streets of Paris proves impossible, and she eventually meets up with Olivier, an old friend who harbors a secret love for her, and who could draw her back to reality.",13.028,0.0,Drama,,1993-08-01,0.0,98.0,"fr, pl",7.678,1326.0,"Miramax, France 3 Cinéma, CED Productions","FR, PL, CH","French, Polish",1
2022-05-31,Decalogue I,1989,118662,"Dekalog, jeden",tt0094982,pl,"Krzysztof, a semantics professor and computer hobbyist, is raising his young son, Paweł, to look to science for answers, while Irena, Paweł’s aunt, lives a life rooted in faith. Over the course of one day, both adults are forced to question their belief systems.",4.221,0.0,"Drama, TV Movie",,1989-09-05,0.0,53.0,pl,8.029,187.0,"TVP, Sender Freies Berlin, Studio Filmowe Tor","DE, PL",Polish,1
2022-06-02,Decalogue II,1989,51108,"Dekalog, dwa",tt0094984,pl,"Dorota Geller, a married woman, faces a dilemma involving her sick husband's prognosis. Her husband's doctor, who believes in God, sweared about it in vain.",4.405,0.0,"Drama, TV Movie",,1989-09-06,0.0,57.0,pl,7.335,130.0,"TVP, Sender Freies Berlin, Studio Filmowe Tor","DE, PL",Polish,1
2022-06-04,Algoritmo,2020,730058,Algoritmo,tt12756398,pt,"The totalitarian government from a dystopian future controls the information flow and people start to mysteriously disappear. The algorithm is capable to investigate citizens digital lives, steal their data and set up warnings to potentially subversive people. Nicole, a 18-year old vet student, has her life investigated by this Algorithm.",0.6,0.0,Science Fiction,,2020-08-06,0.0,20.0,pt,0.0,0.0,Forest Comunicação,BR,Portuguese,1
2022-06-06,M,1931,832,M - Eine Stadt sucht einen Mörder,tt0022100,de,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",9.758,0.0,"Drama, Action, Thriller, Crime",,1931-05-11,0.0,109.0,de,8.111,1698.0,Nero-Film AG,DE,German,1
2022-06-08,The Unbearable Weight of Massive Talent,2022,648579,The Unbearable Weight of Massive Talent,tt11291274,en,"Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",138.849,30000000.0,"Action, Comedy, Crime",https://www.nickcage.movie,2022-04-20,29116320.0,107.0,"es, en",6.8,810.0,"Saturn Films, Burr! Productions",US,"Spanish, English",1
2022-06-09,8½,1963,422,8½,tt0056801,it,"Guido Anselmi, a film director, finds himself creatively barren at the peak of his career. Urged by his doctors to rest, Anselmi heads for a luxurious resort, but a sorry group gathers—his producer, staff, actors, wife, mistress, and relatives—each one begging him to get on with the show. In retreat from their dependency, he fantasizes about past women and dreams of his childhood.",9.684,0.0,"Fantasy, Drama",,1963-02-14,0.0,139.0,"de, en, fr, it",8.22,1876.0,"Cineriz, Francinex","IT, FR","German, English, French, Italian",1
2022-06-09,Decalogue V,1989,118665,"Dekalog, pięć",tt0094987,pl,"Jacek, an angry drifter, murders a taxi driver, brutally and without motive. His case is assigned to Piotr, an idealistic young lawyer who is morally opposed to the death penalty, and their interactions take on an emotional honesty that throws into stark relief for Piotr the injustice of killing of any kind.",4.664,0.0,"Drama, TV Movie, Crime",,1989-09-09,0.0,57.0,pl,7.862,109.0,"TVP, Sender Freies Berlin, Studio Filmowe Tor","DE, PL",Polish,1
2022-06-09,A Trip to the Moon,1902,775,Le Voyage dans la Lune,tt0000417,fr,"Professor Barbenfouillis and five of his colleagues from the Academy of Astronomy travel to the Moon aboard a rocket propelled by a giant cannon. Once on the lunar surface, the bold explorers face the many perils hidden in the caves of the mysterious planet.",16.947,5985.0,"Adventure, Science Fiction",,1902-04-17,0.0,15.0,xx,7.951,1405.0,Star-Film,FR,No Language,1
2022-06-09,Un Chien Andalou,1929,626,Un chien andalou,tt0020530,fr,"Un Chien Andalou is an European avant-garde surrealist film, a collaboration between director Luis Buñuel and Salvador Dali.",13.299,0.0,"Fantasy, Comedy",,1929-06-05,0.0,21.0,xx,7.536,1048.0,,FR,No Language,1
2022-06-09,Sunrise: A Song of Two Humans,1927,631,Sunrise: A Song of Two Humans,tt0018455,en,"A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.",9.936,0.0,"Drama, Romance",,1927-11-04,0.0,94.0,xx,7.892,627.0,Fox Film Corporation,US,No Language,1
2022-06-10,The Physician of the Castle,1908,185442,Le médecin du château,tt0234315,fr,"Two criminals lure a doctor away from his home with a phony note about a child's illness. After the doctor rushes off, the criminals break into his house and menace his wife and child. By the time the doctor realizes what has happened, his family faces a desperate situation.",0.799,0.0,"Drama, Thriller",,1908-01-01,0.0,6.0,xx,5.4,8.0,Pathé Frères,FR,No Language,1
2022-06-17,Miles Davis: Birth of the Cool,2019,566232,Miles Davis: Birth of the Cool,tt9358200,en,"A visionary, innovator, and originator who defied categorization and embodied the word cool—a foray into the life and career of musical and cultural icon Miles Davis.",9.849,0.0,"Documentary, Music",https://www.milesdavismovie.com/,2019-08-23,0.0,116.0,en,7.261,67.0,"Eagle Rock Entertainment, American Masters Pictures, Firelight Media Inc., BBC Music",US,English,1
2022-06-25,Doctor Strange in the Multiverse of Madness,2022,453395,Doctor Strange in the Multiverse of Madness,tt9419884,en,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",644.359,200000001.0,"Fantasy, Action, Adventure",https://www.marvel.com/movies/doctor-strange-in-the-multiverse-of-madness,2022-05-04,955800000.0,126.0,"cn, en, es",7.444,6269.0,"Marvel Studios, Kevin Feige Productions",US,"Cantonese, English, Spanish",1
