Date,Name,Year,id,original_title,imdb_id,original_language,overview,popularity,budget,genres,homepage,release_date,revenue,runtime,spoken_languages,vote_average,vote_count,production_companies,production_countries,spoken_languages_full
2021-05-16,The Woman in the Window,2021,520663,The Woman in the Window,tt6111574,en,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,17.923,4000000,"Drama, Crime, Mystery, Thriller",https://www.netflix.com/title/81092222,2021-05-14,0,102,en,6.059,1585,"Scott Rudin Productions, Fox 2000 Pictures, TSG Entertainment, 20th Century Studios",US,English
2021-05-21,Estômago: A Gastronomic Story,2007,69335,Estômago,tt1039960,pt,"In a dog-eat-dog world, Raimundo Nonato has found an alternative way to move ahead: he cooks. No matter what social strata this deceptively innocent young man inhabits, he hones his skills and sharpens his knives—and then he falls in love. Jorge's nimble comic fable provides a smartly constructed gastronomic allegory for ambition and survival.",6.188,536279,"Drama, Comedy",,2007-09-26,0,113,pt,7.91,199,"Indiana Production Company, Zencrane Filmes","BR, IT",Portuguese
2021-05-22,Casa Grande,2014,268100,Casa Grande,tt3474994,pt,"As a privileged teenager living in an affluent suburb of Rio de Janeiro, Jean has little to worry about beyond games, grades and girls. But as his overbearing father drags the family into debt, Jean is forced into a change of lifestyle which opens his eyes to the world beyond his 'casa grande' - not least that of the feisty, mixed-race firecracker Luiza. Cultures, classes and generations collide in this engrossing coming-of-age drama from Brazil.",7.194,0,Drama,,2014-01-28,0,117,pt,6.934,99,Migdal Filmes,BR,Portuguese
2021-05-22,Army of the Dead,2021,503736,Army of the Dead,tt0993840,en,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",93.789,0,"Action, Crime, Horror, Thriller",https://www.netflix.com/title/81046394,2021-05-14,780000,148,"en, de, es",6.277,3283,The Stone Quarry,US,"English, German, Spanish"
2021-05-23,Black Swan,2010,44214,Black Swan,tt0947798,en,A journey through the psyche of a young ballerina whose starring role as the duplicitous swan queen turns out to be a part for which she becomes frighteningly perfect.,34.955,13000000,"Drama, Thriller, Horror",http://www.foxsearchlight.com/blackswan,2010-12-03,329398046,108,"en, fr, it",7.657,12716,"Fox Searchlight Pictures, Cross Creek Pictures",US,"English, French, Italian"
2021-05-24,Shutter,2004,17111,ชัตเตอร์ กดติดวิญญาณ,tt0440803,th,"A young photographer Thun and his girlfriend Jane discover mysterious shadows in their photographs after fleeing the scene of an accident. As they investigate the phenomenon, they find other photographs contain similar supernatural images, that Thun's best friends are being haunted as well, and Jane discovers that her boyfriend has not told her everything. It soon becomes clear that you can not escape your past.",32.631,125000,"Horror, Mystery, Thriller",,2004-09-09,0,97,th,7.243,938,"GMM Pictures Co., GMM Tai Hub (GTH), MGM/UA Television, MGM-Pathé Communications, MGM Global Holdings, MGM Enterprises",TH,Thai
2021-05-27,Eyes Wide Shut,1999,345,Eyes Wide Shut,tt0120663,en,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",33.373,65000000,"Drama, Thriller, Mystery",http://eyeswideshut.warnerbros.com/,1999-07-16,162091208,159,en,7.473,5008,"Warner Bros. Pictures, Hobby Films, Pole Star, Stanley Kubrick Productions","GB, US",English
2021-05-30,Home,2015,228161,Home,tt2224026,en,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",48.14,135000000,"Fantasy, Comedy, Animation, Science Fiction, Family",http://www.meettheboov.com/,2015-03-18,368871007,94,en,6.777,3460,DreamWorks Animation,US,English
2021-05-31,Her,2013,152601,Her,tt1798709,en,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theodore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",31.551,23000000,"Romance, Science Fiction, Drama",http://www.herthemovie.com/,2013-12-18,47351251,126,en,7.864,12517,"Warner Bros. Pictures, Ascot Elite - Ascot Life!, Annapurna Pictures",US,English
2021-06-02,The Gentlemen,2019,522627,The Gentlemen,tt8367814,en,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",50.874,22000000,"Action, Comedy",https://www.thegentlemen.movie/,2019-11-14,114996853,113,en,7.678,4487,"Miramax, Toff Guy Films, STX Entertainment, Leonine","US, GB",English
2021-06-02,Wrath of Man,2021,637649,Wrath of Man,tt11083552,en,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",153.998,40000000,"Action, Crime, Thriller",https://www.miramax.com/movie/wrath-of-man,2021-04-22,103966489,119,"en, sk",7.707,4009,"Miramax, Metro-Goldwyn-Mayer, Lionsgate, Toff Guy Films, CAA Media Finance, Flic Films UK","GB, US","English, Slovak"
2021-06-03,District B13,2004,10045,Banlieue 13,tt0414852,fr,"Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.",20.006,12000000,"Action, Thriller, Science Fiction",http://www.banlieue13-lefilm.com/,2004-11-09,9584131,84,fr,6.738,1555,"Canal+, TF1 Films Production, EuropaCorp",FR,French
2021-06-04,A Star Is Born,2018,332562,A Star Is Born,tt1517451,en,"Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",30.179,36000000,"Drama, Romance, Music",http://astarisbornmovie.com,2018-10-03,433888866,136,en,7.511,10508,"Malpaso Productions, Warner Bros. Pictures, Gerber Pictures, Thunder Road, Live Nation Productions, 22 & Green, Joint Effort",US,English
2021-06-04,How High,2001,8386,How High,tt0278488,en,"Multi-platinum rap superstars Redman and Method Man star as Jamal and Silas, two regular guys who smoke something magical, ace their college entrance exams and wind up at Harvard. Ivy League ways are strange but Silas and Jamal take it in a stride -- until their supply of supernatural smoke runs dry. That's when they have to start living by their wits and rely on their natural resources to make the grade.",32.248,12000000,Comedy,http://www.howhighmovie.com/,2001-12-21,31155435,93,en,6.276,777,"Universal Pictures, Jersey Films, Native Pictures Productions",US,English
2021-06-05,Louis C.K.: Hilarious,2010,45523,Louis C.K.: Hilarious,tt1421373,en,"In this unique and dynamic live concert experience, Louis C.K.'s exploration of life after 40 destroys politically correct images of modern life with thoughts we have all had...but would rarely admit to.",6.544,0,Comedy,,2010-01-26,0,84,en,7.843,226,,US,English
2021-06-05,Louis C.K.: Live at the Beacon Theater,2011,80379,Louis C.K.: Live at the Beacon Theater,tt2112999,en,"Recorded November 10th, 2011 as part of the New York Comedy Festival, and only available for purchase online, Louis C.K. follows up his 2010 concert film Hilarious with a new hour’s worth of shrewdly observed and periodically profane material. He starts with making his own kind of please-turn-off-your-cell-phone announcement, as well as a warning not to text or tweet during the show: “Just live your life,” he asks. Whether he’s talking about a unique way to drop a rental car off at an airport or describing why a man in his 40s should not smoke dope, it’s terrific, humane, carried-to-crazed-extremes stuff.",5.544,250000,Comedy,https://buy.louisck.net/,2011-12-10,1000000,62,en,7.824,193,Pig Newton,US,English
2021-06-06,Pitch Perfect,2012,114150,Pitch Perfect,tt1981677,en,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",26.779,17000000,"Comedy, Music, Romance",http://www.pitchperfectmovie.com/,2012-09-28,115400000,112,en,7.311,5943,"Gold Circle Films, Brownstone Productions",US,English
2021-06-06,The Conjuring: The Devil Made Me Do It,2021,423108,The Conjuring: The Devil Made Me Do It,tt7069210,en,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",167.255,39000000,"Horror, Mystery, Thriller",http://www.theconjuringmovie.net,2021-05-25,201000000,111,"en, pt",7.571,4762,"New Line Cinema, The Safran Company, Atomic Monster",US,"English, Portuguese"
2021-06-07,Before Sunrise,1995,76,Before Sunrise,tt0112471,en,"On his way to Vienna, American Jesse meets Céline, a student returning to Paris. After long conversations forge a surprising connection between them, Jesse convinces Celine to get off the train with him in Vienna. Since his flight to the U.S. departs the next morning and he has no money for lodging, they wander the city together, taking in the experiences of Vienna and each other.",19.236,2500000,"Drama, Romance",https://www.warnerbros.com/movies/sunrise,1995-01-27,5987386,101,"en, de, fr",7.963,3328,"Castle Rock Entertainment, Detour Filmproduction, Filmhaus Films","AT, CH, US","English, German, French"
2021-06-12,Audition,1999,11075,オーディション,tt0235198,ja,"Seven years after the death of his wife, widower Shigeharu seeks advice on how to find a new wife from a colleague. Taking advantage of their position as a film company, they stage an audition. Interviewing a series of women, Shigeharu is enchanted by the quiet Asami. But soon things take a twisted turn as Asami isn’t what she seems to be.",36.703,250000,"Horror, Drama",,1999-10-06,359853,115,ja,7.084,1201,"Omega Project, Basara Pictures, Creators Company Connection",JP,Japanese
2021-06-13,Before Sunset,2004,80,Before Sunset,tt0381681,en,"Nine years later, Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris, Celine finds him, and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now, and Jesse has a son, but as their strong feelings for each other start to return, both confess a longing for more.",13.748,2700000,"Drama, Romance",https://www.warnerbros.com/movies/sunset,2004-02-10,15992615,80,"en, fr",7.822,2775,"Castle Rock Entertainment, Warner Independent Pictures (WIP), Detour Filmproduction",US,"English, French"
2021-06-13,L.A. Confidential,1997,2118,L.A. Confidential,tt0119488,en,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,14.843,35000000,"Crime, Drama, Mystery, Thriller",,1997-09-19,126216940,138,en,7.78,4074,"Warner Bros. Pictures, Regency Enterprises, The Wolper Organization",US,English
2021-06-14,Shallow Grave,1994,9905,Shallow Grave,tt0111149,en,"When accountant David, doctor Juliet and journalist Alex are searching for a fourth roommate for their trendy flat, they settle on the aloof Hugo. However, they soon find Hugo dead of a drug overdose, beside a large sum of cash. After some deliberation, the three others decide to keep the money and to dismember and bury Hugo's body. Soon, each roommate starts thinking about keeping all the money by scamming the others.",10.528,0,"Crime, Thriller",,1994-12-22,0,93,en,7.012,813,"Channel Four Films, Figment Films, The Glasgow Film Fund, PolyGram Filmed Entertainment",GB,English
2021-06-16,Layer Cake,2004,4836,Layer Cake,tt0375912,en,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",16.871,6500000,"Drama, Thriller, Crime",http://www.sonypictures.co.uk/homevideo/layercake/index.html,2004-09-30,11850214,105,"en, ro",6.941,1690,Marv Films,GB,"English, Romanian"
2021-06-17,The Game,1997,2649,The Game,tt0119174,en,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.",19.774,50000000,"Drama, Thriller, Mystery",https://www.criterion.com/films/28058-the-game,1997-09-12,109423648,129,"cn, de, en",7.552,5391,"Propaganda Films, PolyGram Filmed Entertainment",US,"Cantonese, German, English"
2021-06-19,Annihilation,2018,300668,Annihilation,tt2798920,en,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",33.121,40000000,"Science Fiction, Horror",http://annihilationmovie.com,2018-02-22,43070915,115,en,6.379,7435,"Paramount, Scott Rudin Productions, DNA Films, Skydance Media","GB, US",English
2021-06-19,Metal: A Headbanger's Journey,2005,20604,Metal: A Headbanger's Journey,tt0478209,en,"The film discusses the traits and originators of some of metal's many subgenres, including the New Wave of British Heavy Metal, power metal, Nu metal, glam metal, thrash metal, black metal, and death metal. Dunn uses a family-tree-type flowchart to document some of the most popular metal subgenres. The film also explores various aspects of heavy metal culture.",8.25,0,"Documentary, Music",,2005-09-14,0,91,en,7.578,129,"Banger Productions, Chum Television, 235 Films, Seville Pictures","CA, US",English
2021-06-19,Until the Light Takes Us,2008,36124,Until the Light Takes Us,tt1014809,en,"Chronicles the history, ideology and aesthetic of Norwegian black metal, a musical subculture infamous as much for a series of murders and church arsons as it is for its unique musical and visual aesthetics. This is the first film to truly shed light on a movement that has heretofore been shrouded by rumor and obscured by inaccurate and shallow depictions. Featuring exclusive interviews with the musicians themselves, Until the Light Takes Us explores every aspect of the controversial movement that has captured the attention of the world.",5.112,0,"Documentary, Music",http://www.blackmetalmovie.com,2008-10-31,0,93,"no, en",6.681,83,"Artists Public Domain, The Group Entertainment, Field Pitures",US,"Norwegian, English"
2021-06-23,Slave to the Grind,2018,445705,Slave to the Grind,tt7954282,en,"Grindcore is the worlds fastest most aggressively intense music. Fusing the anarchistic and leftist attitudes of the UK Punk scene with the speed and drunken aggression of American Death Metal, Grindcore continues to challenge and offend most listeners.",1.669,0,"Music, Documentary",https://www.grindcorefilm.com/,2018-04-21,0,100,en,7.4,4,Death By Digital Productions,CA,English
2021-06-29,Final Destination 3,2006,9286,Final Destination 3,tt0414982,en,"A student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself – which seeks out those who escaped their fate.",51.357,25000000,"Horror, Mystery",,2006-02-09,118890272,93,en,6.069,3207,"New Line Cinema, Zide-Perry Productions, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG, Hard Eight Pictures, Matinee Pictures, Practical Pictures","CA, DE, US",English
2021-07-03,How to Lose a Guy in 10 Days,2003,9919,How to Lose a Guy in 10 Days,tt0251127,en,"It’s the battle of wills, as Andie (Kate Hudson) needs to prove she can dump a guy in 10 days, whereas Ben (Matthew McConaughey) needs to prove he can win a girl in 10 days. Now, the clock is ticking - and the wildly entertaining comedy smash is off and running in this irresistible tale of sex, lies and outrageous romantic fireworks!",17.344,50000000,"Comedy, Romance",,2003-02-07,177502387,116,en,6.717,3200,Paramount,US,English
2021-07-04,Fear Street: 1994,2021,591273,Fear Street: 1994,tt6566576,en,"After a series of brutal slayings, a teen and her friends take on an evil force that's plagued their notorious town for centuries.",57.537,0,"Mystery, Horror, Fantasy",https://www.netflix.com/title/81325689,2021-06-28,0,107,en,6.746,1742,Chernin Entertainment,US,English
2021-07-05,Uptown Girls,2003,14926,Uptown Girls,tt0263757,en,"Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny for precocious Ray, the oft ignored daughter of a music executive she learns what it means to be an adult while teaching Ray how to be a child.",16.016,20000000,"Family, Comedy, Drama",,2003-08-15,44617342,92,en,6.581,671,"Metro-Goldwyn-Mayer, GreeneStreet Films",US,English
2021-07-05,A Quiet Place Part II,2020,520763,A Quiet Place Part II,tt8332922,en,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",136.391,61000000,"Science Fiction, Thriller, Horror",https://www.aquietplacemovie.com,2021-05-21,297372261,97,en,7.56,4809,"Paramount, Platinum Dunes, Sunday Night, Buffalo FilmWorks",US,English
2021-07-05,Luca,2021,508943,Luca,tt12801262,en,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,240.171,200000000,"Animation, Comedy, Family, Fantasy",https://www.disneyplus.com/movies/luca/7K1HyQ6Hl16P,2021-06-17,49010641,95,"en, it",7.912,6819,"Walt Disney Pictures, Pixar",US,"English, Italian"
2021-07-05,Bo Burnham: Inside,2021,823754,Bo Burnham: Inside,tt14544192,en,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",10.372,0,"Comedy, Drama",https://www.netflix.com/title/81289483,2021-07-22,0,87,en,8.242,287,Attic Bedroom,US,English
2021-07-11,Hustlers,2019,540901,Hustlers,tt5503686,en,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.,23.544,20000000,"Drama, Comedy, Crime",https://www.hustlers.movie/,2019-09-12,157600000,110,"en, es, ru",6.493,2608,"Nuyorican Productions, Annapurna Pictures, STX Entertainment, Gloria Sanchez Productions",US,"English, Spanish, Russian"
2021-07-13,Fear Street: 1978,2021,591274,Fear Street: 1978,tt9701940,en,"In 1978, two rival groups at Camp Nightwing must band together to solve a terrifying mystery when horrors from their towns' history come alive.",59.524,0,"Mystery, Horror, Fantasy",https://www.netflix.com/title/81334749,2021-07-08,0,110,en,7.263,1436,Chernin Entertainment,US,English
2021-07-18,Fear Street: 1666,2021,591275,Fear Street: 1666,tt9701942,en,"In 1666, a colonial town is gripped by a hysterical witch-hunt that has deadly consequences for centuries to come, and it's up to teenagers in 1994 to finally put an end to their town's curse, before it's too late.",46.187,0,"Mystery, Horror",https://www.netflix.com/title/81334750,2021-07-14,0,114,en,7.243,1280,Chernin Entertainment,US,English
2021-07-19,Legally Blonde,2001,8835,Legally Blonde,tt0250494,en,"Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school, but while there, she figures out that there is more to herself than just looks.",27.6,18000000,"Comedy, Romance",,2001-07-13,141774679,96,en,6.722,3281,"Metro-Goldwyn-Mayer, Marc Platt Productions",US,English
2021-07-25,Sound of Noise,2010,48392,Sound of Noise,tt1278449,sv,A tone-deaf cop works to track down a group of guerilla percussionists whose anarchic public performances are terrorizing the city.,6.451,4466000,"Comedy, Crime",,2010-12-25,0,102,"en, sv",7.4,122,"Canal+, Det Danske Filminstitut, Nordisk Film, MEDIA Programme of the European Union, Wild Bunch, Svenska Filminstitutet, Film i Väst, SVT, Nordisk Film & TV Fond, Cinémage 3, Film i Skåne, The Swedish Arts Grants Committee, dfm Fiktion, Bliss, Touscoprod, Kostr-Film","FR, SE","English, Swedish"
2021-07-25,Battleship Potemkin,1925,643,Броненосец Потёмкин,tt0015648,ru,"A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.",13.489,0,"Drama, History",,1925-12-24,45100,75,xx,7.6,928,"Mosfilm, Goskino USSR",SU,No Language
2021-07-26,Strike,1925,0,0,,,,,,,,,,,,,,,,
2021-07-27,Where Is My Friend's House?,1987,49964,خانه‌ی دوست کجاست؟,tt0093342,fa,"An 8 year old boy must return his friend's notebook he took by mistake, lest his friend be punished by expulsion from school.",7.565,0,"Drama, Family",http://www.janusfilms.com/films/1917,1987-07-01,0,83,fa,7.903,231,"Kanoon, Farabi Cinema",IR,Persian
2021-07-27,La Chinoise,1967,1629,La Chinoise,tt0061473,fr,"A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.",8.356,0,"Comedy, Drama",,1967-08-30,30857,96,fr,6.945,165,"Anouchka Films, Parc Film, Les Productions de la Guéville, Simar Films, Athos Films",FR,French
2021-07-28,The Butterfly Effect,2004,1954,The Butterfly Effect,tt0289879,en,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",30.507,13000000,"Science Fiction, Thriller",,2004-01-17,96060858,113,en,7.541,6379,"New Line Cinema, FilmEngine, Katalyst Films, BenderSpink","CA, US",English
2021-07-28,La Haine,1995,406,La Haine,tt0113247,fr,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",13.956,2600000,Drama,,1995-05-31,15300000,98,fr,8.082,3202,"Canal+, StudioCanal, Les Productions Lazennec, La Sept Cinéma, Kasso Productions",FR,French
2021-07-28,Vivre Sa Vie,1962,1626,Vivre sa vie: film en douze tableaux,tt0056663,fr,Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.,11.022,64000,Drama,,1962-08-28,24517,84,fr,7.827,509,"Pathé Consortium Cinéma, Les Films de la Pléiade",FR,French
2021-07-28,Hard Boiled,1992,11782,辣手神探,tt0104684,cn,A cop who loses his partner in a shoot-out with gun smugglers goes on a mission to catch them. In order to get closer to the leaders of the ring he joins forces with an undercover cop who's working as a gangster hitman. They use all means of excessive force to find them.,14.32,4500000,"Action, Thriller, Crime",,1992-04-16,0,126,"cn, zh, en",7.6,603,"Milestone Productions, Golden Princess Film Production Limited",HK,"Cantonese, Mandarin, English"
2021-07-29,Dead Pigs,2018,491305,海上浮城,tt7476810,zh,"A pig farmer, a busboy, a salon owner, an expat architect and a jaded rich girl cross paths as thousands of dead pigs float down the Yangtze River toward Shanghai.",4.52,0,"Comedy, Drama",,2018-01-19,0,122,"en, zh",6.939,49,"Seesaw Entertainment, Beijing Culture","CN, US","English, Mandarin"
2021-07-29,Casablanca,1942,289,Casablanca,tt0034583,en,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",27.0,878000,"Drama, Romance",,1942-11-26,10462500,102,"de, fr, it, en",8.168,4446,Warner Bros. Pictures,US,"German, French, Italian, English"
2021-07-29,American Splendor,2003,2771,American Splendor,tt0305206,en,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,7.952,2000000,"Comedy, Drama",http://www.newline.com/properties/americansplendor.html,2003-08-15,6003587,101,en,7.185,363,,US,English
2021-07-30,Why Don't You Play in Hell?,2013,134350,地獄でなぜ悪い,tt2409302,ja,"In Japan, gonzo filmmakers hatch a three-pronged plan to save an actress's career, end a yakuza war and make a hit movie.",10.854,0,"Drama, Action, Comedy",,2013-09-14,0,130,ja,7.436,227,"King Record Co., T-JOY, GANSIS, KH Capital, BizAsset",JP,Japanese
2021-07-30,Guilty of Romance,2011,80662,恋の罪,tt1743724,ja,A detective probes the brutal murder of a woman in a red light district while a housewife hides her double life as a prostitute from her husband.,10.013,0,"Drama, Thriller, Horror, Mystery",http://www.koi-tumi.com/,2011-01-21,0,145,ja,6.973,166,"Nikkatsu Corporation, Django Films",JP,Japanese
2021-07-31,Cold Fish,2010,68341,冷たい熱帯魚,tt1632547,ja,Shamoto runs a small tropical fish shop. When his daughter Mitsuko is caught shoplifting at a grocery store a man named Murata steps in to settle things between the girl and the store manager. Murata also runs a tropical fish shop and he and Shamoto soon become friendly. However Murata hides many dark secrets behind his friendly face.,11.371,0,"Drama, Thriller, Crime, Horror",,2010-06-04,0,144,ja,6.848,257,"Nikkatsu Corporation, Stairway, Sushi Typhoon",JP,Japanese
2021-07-31,Suicide Club,2001,223432,The Suicide Club,tt0249172,en,"A man joins a secret club for those who are seeking to end their lives, only to rediscover his will to live upon meeting the club's only female member.",1.405,0,Drama,,2000-01-01,0,89,"en, ru",5.7,3,,US,"English, Russian"
2021-07-31,Naked Lunch,1991,2742,Naked Lunch,tt0102511,en,"Blank-faced bug killer Bill Lee and his dead-eyed wife, Joan, like to get high on Bill's pest poisons while lounging with Beat poet pals. After meeting the devilish Dr. Benway, Bill gets a drug made from a centipede. Upon indulging, he accidentally kills Joan, takes orders from his typewriter-turned-cockroach, ends up in a constantly mutating Mediterranean city and learns that his hip friends have published his work -- which he doesn't remember writing.",11.389,16000000,"Crime, Drama",,1991-12-27,0,115,"ar, en",7.042,834,"Téléfilm Canada, Film Trustees Ltd., Naked Lunch Productions, Recorded Picture Company, Ontario Film Development Corporation, Nippon Film Development and Finance, Pierson, Heldring & Pierson N.V.","CA, JP, GB","Arabic, English"
2021-08-01,After Hours,1985,10843,After Hours,tt0088680,en,An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho whom he met that evening at a coffee shop.,11.728,4500000,"Comedy, Thriller, Drama",,1985-09-13,10609321,97,en,7.496,1116,"Warner Bros. Pictures, Geffen Pictures, Double Play",US,English
2021-08-01,Masculin Féminin,1966,4710,Masculin féminin,tt0060675,fr,"Paul, a young idealist trying to figure out what he wants to do with his life, takes a job interviewing people for a marketing research firm. He moves in with aspiring pop singer Madeleine. Paul, however, is disillusioned by the growing commercialism in society, while Madeleine just wants to be successful. The story is told in a series of 15 unrelated vignettes.",11.025,0,"Drama, Romance",http://rialtopictures.com/masculine.html,1966-03-22,0,105,"en, fr, sv",7.368,291,"Sandrews, Argos Films, SF Studios, Anouchka Films","SE, FR","English, French, Swedish"
2021-08-01,Gosford Park,2001,5279,Gosford Park,tt0280707,en,"In 1930’s England, a group of pretentious rich and famous gather together for a weekend of relaxation at a hunting resort. But when a murder occurs, each one of these interesting characters becomes a suspect.",9.503,19800000,"Drama, Mystery, Thriller",,2001-11-07,87754044,137,en,6.87,902,"Medusa Film, Sandcastle 5, Chicagofilms","IT, US",English
2021-08-02,Chungking Express,1994,11104,重慶森林,tt0109424,cn,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.",19.383,160000,"Drama, Comedy, Romance",,1994-07-14,0,103,"ja, hi, en, pa, zh, cn",8.0,1299,Jet Tone Production,HK,"Japanese, Hindi, English, Punjabi, Mandarin, Cantonese"
2021-08-02,Before Midnight,2013,132344,Before Midnight,tt2209418,en,"It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. Now, live in Paris with twin daughters, but have spent a summer in Greece on the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.",9.71,3000000,"Romance, Drama",https://www.sonyclassics.com/beforemidnight/,2013-04-05,11176469,109,"en, el, fr",7.5,1943,"Castle Rock Entertainment, Detour Filmproduction, Faliro House Productions, Venture Forth","GR, US","English, Greek, French"
2021-08-02,Shiva Baby,2020,664300,Shiva Baby,tt11317142,en,"College student Danielle must cover her tracks when she unexpectedly runs into her sugar daddy at a shiva - with her parents, ex-girlfriend and family friends also in attendance.",10.672,250000,"Comedy, Drama",https://www.neonheartproductions.com/project-shiva-baby,2021-04-02,31014,78,"en, he",7.144,331,"Thick Media, Irving Harvey, Neon Heart Productions, Bad Mensch Productions, Dimbo Pictures, It Doesn't Suck Productions",US,"English, Hebrew"
2021-08-03,The Piano Teacher,2001,1791,La Pianiste,tt0254686,fr,"Erika Kohut, a sexually repressed piano teacher living with her domineering mother, meets a young man who starts romantically pursuing her.",12.097,3000000,"Drama, Romance",,2001-09-05,9801375,131,"fr, de",7.347,867,"ARTE France Cinéma, Canal+, BR, ARTE, CNC, Bavaria Film International","AT, FR, DE","French, German"
2021-08-03,Winter Light,1963,29455,Nattvardsgästerna,tt0057358,sv,"A Swedish pastor fails a loving woman, a suicidal fisherman and God.",9.557,0,Drama,,1963-02-11,0,80,sv,7.9,336,SF Studios,SE,Swedish
